candidate_kc_key,candidate_kc_name,question_id,matched_routes,image_tokens,content,answer,analysis,type,options,all_kc_routes
149,综合题普通型,3674,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三人一起去钓鱼，他们将钓得的鱼放在一个鱼篓中，就在原地躺下休息，结果都睡着了．甲先醒来，他将鱼篓中的鱼平均分成$$3$$份，发现还多$$1$$条，就将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．乙随后醒来，他将鱼篓中现有的鱼平均分成$$3$$份，发现还多$$1$$条，也将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．丙最后醒来，他也将鱼篓中的鱼平均分成$$3$$份，这时也多$$1$$条鱼．这三个人至少钓到条鱼．,"[""$$25$$""]",当丙平分后，每份$$1$$条鱼时，丙平分前有$$1\times 3+1=4$$（条）鱼；那么乙平分后$$2$$份是$$4$$条鱼，$$1$$份$$2$$条鱼，乙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$2$$条鱼时，丙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$3$$条鱼时，可列表如下：一份一份一份剩余丙$$3$$$$3$$$$3$$$$1$$乙$$5$$$$5$$$$5$$$$1$$甲$$8$$$$8$$$$8$$$$1$$原来至少$$25$$所以原来至少有$$25$$条鱼．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,3789,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],小丽买了$$10$$筐苹果，其中有$$3$$筐苹果每筐$$15\text{kg}$$，$$3$$筐苹果每筐$$25\text{kg}$$，$$4$$筐苹果每筐$$20\text{kg}$$．这$$10$$筐苹果平均每筐$$\text{kg}$$．,"[""$$20$$""]",$$10$$筐苹果的总重量是$$3\times15+3\times25+4\times20=200\left(\text{kg}\right)$$，平均每筐重$$200\div10=20\left( \text{kg}\right)$$．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,4442,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三人一起去钓鱼，他们将钓得的鱼放在一个鱼篓中，就在原地躺下休息，结果都睡着了．甲先醒来，他将鱼篓中的鱼平均分成$$3$$份，发现还多$$1$$条，就将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．乙随后醒来，他将鱼篓中现有的鱼平均分成$$3$$份，发现还多$$1$$条，也将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．丙最后醒来，他也将鱼篓中的鱼平均分成$$3$$份，这时也多$$1$$条鱼．这三个人至少钓到条鱼．,"[""$$25$$""]",当丙平分后，每份$$1$$条鱼时，丙平分前有$$1\times 3+1=4$$（条）鱼；那么乙平分后$$2$$份是$$4$$条鱼，$$1$$份$$2$$条鱼，乙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$2$$条鱼时，丙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$3$$条鱼时，可列表如下：一份一份一份剩余丙$$3$$$$3$$$$3$$$$1$$乙$$5$$$$5$$$$5$$$$1$$甲$$8$$$$8$$$$8$$$$1$$原来至少$$25$$所以原来至少有$$25$$条鱼．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,4530,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],$$A$$、$$B$$、$$C$$、$$D$$四个数的平均数是$$38$$；$$A$$与$$B$$的平均数是$$42$$；$$B$$、$$C$$、$$D$$三个数的平均数是$$36$$，则$$B$$是（ ）．,"[""D""]","用$$A$$、$$B$$的和加上$$B$$、$$C$$、$$D$$的和恰好为$$A$$、$$B$$、$$C$$、$$D$$的和加上$$B$$，则再减去$$A$$、$$B$$、$$C$$、$$D$$之和就是$$B$$．
$$42\times 2+36\times 3-38\times 4=40$$．
故选：$$\text{D}$$．",单选,"{""A"": ""$$44$$"", ""B"": ""$$42$$"", ""C"": ""$$38$$"", ""D"": ""$$40$$""}","[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,4552,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]","[""analysis_4552-image_0""]",有$$7$$个数，它们的平均数是$$154$$．若把这$$7$$个数按从小到大的顺序排列起来，则前$$2$$个数的平均数是$$136$$，后$$4$$个数的平均数是$$164$$，求第$$3$$个数是．,"[""$$150$$""]",根据题意画图如下： analysis_4552-image_0 由上图可知，用$$7$$个数的总和$$(154\times 7)$$减去前$$2$$个数的和$$(136\times 2)$$，再减去后$$4$$个数的和$$(164\times 4)$$，所得的结果就是第$$3$$个数．$$154\times 7-136\times 2-164\times 4$$$$=1078-272-656$$$$=150$$．答：第$$3$$个数是$$150$$．,填空,{},"[""拓展思维----应用题模块----平均数问题"", ""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,4833,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]","[""analysis_4833-image_0""]",一共五人的篮球队中有四名队员的平均身高是$$182$$厘米，第五名队员的身高比全队的平均身高矮$$8$$厘米，这名队员的身高是厘米？,"[""$$172$$""]","如图，图中$$2$$个长方形面积相等，即将前四人多出的身高补给第五人，所以$$a=1\times 8\div 4=2$$，则五人平均身高为$$182-2=180$$（厘米），第五名队员身高为$$180-8=172$$（厘米）．
 analysis_4833-image_0",填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,5367,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]","[""analysis_5367-image_0"", ""question_5367-image_0""]",如图所示是小华$$4$$次测验成绩的示意图，其中$$78$$是前四次测验的平均分，那么第$$5$$次测验至少得分才能使平均分提高$$4$$分．请画出第$$5$$次测验成绩的线条和$$5$$次测验平均分的分数线． question_5367-image_0,"[""$$98$$""]",通过统计图可以看出，前四次测验的平均分是$$78$$分，要使平均分提高$$4$$分，即平均分为：$$78+4=82$$（分），即第$$5$$次测验后的总成绩为：$$82\times 5=410$$（分），前四次测验总分为：$$78\times 4=312$$（分），第$$5$$次测验的成绩为：$$410-312=98$$（分），或者第$$5$$次测验成绩至少得：$$78+4\times 5=98$$（分）． analysis_5367-image_0,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,5406,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],西虹市要选拔一批歌手，根据海选成绩确定了录取线，最终从$$630$$名选手中录取了$$30$$名．若所有选手的平均分是$$48$$分，录取选手的平均分是$$88$$分，没有被录取的选手的平均成绩比录取线低$$32$$分，那么录取线是分．,"[""$$78$$""]",录取选手的平均分比所有选手的平均分高$$88-48=40$$(分)，$$30$$人共高$$30\times 40=1200$$(分)，则没被录取的选手的平均分比所有选手的平均分低$$1200\div (630-30)=2$$(分) ．没被录取选手的平均分为$$48-2=46$$(分)，录取线为$$46+32=78$$(分)．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,5420,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三人的体重，甲最轻，丙最重，那么这三人的平均体重（ ）．,"[""C""]","∵甲、乙、丙三人的体重中，甲最轻，丙最重，
那么这三人的平均体重一定在甲和丙之间．",单选,"{""A"": ""比甲轻"", ""B"": ""比丙重"", ""C"": ""在甲和丙之间"", ""D"": ""无法确定""}","[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,5422,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],果品店把$$3$$千克水果糖，$$9$$千克奶糖混合成什锦糖，已知水果糖每千克$$7$$元，奶糖每千克$$11$$元，那么什锦糖每千克多少元？,"[""A""]",要求混合后的什锦糖每千克的价格，必须知道混合后的总价钱和与总价钱相对应的总重量．什锦糖的总价是：$$3\times 7+9\times 11=120$$（元），什锦糖的总重量是：$$3+9=12$$（千克），什锦糖的单价是：$$120\div 12=10$$（元/千克）．,单选,"{""A"": ""$$10$$"", ""B"": ""$$12$$"", ""C"": ""$$14$$"", ""D"": ""$$16$$""}","[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,5498,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],一次考试，男生的平均分比总平均分高$$2$$分，女生的平均分比总平均分低$$1$$分．男生的总分数是$$942$$分，女生的总分数是$$1800$$分．求:男生有人．,"[""$$14$$""]","考虑特殊情况：每个男生的得分都一样多，每个女生的得分也一样多．
由于男生的平均分比总平均分高$$2$$分，女生的平均分比总平均分低$$1$$分．根据移多补少的原理．很容易知道女生的人数是男生的$$2$$倍．女生的总分数是$$1800$$分，而人数是男生的$$2$$倍，因此如果女生人数和男生一样，那总分只有$$900$$分．同样人数的男生，男生总分多了$$942-900=42$$（分），而每个男生平均比女生高$$3$$分，因此男生人数为$$42\div 3=14$$（人），女生人数是男生的$$2$$倍，为$$28$$人．",填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,5701,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三人一起去钓鱼，他们将钓得的鱼放在一个鱼篓中，就在原地躺下休息，结果都睡着了．甲先醒来，他将鱼篓中的鱼平均分成$$3$$份，发现还多$$1$$条，就将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．乙随后醒来，他将鱼篓中现有的鱼平均分成$$3$$份，发现还多$$1$$条，也将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．丙最后醒来，他也将鱼篓中的鱼平均分成$$3$$份，这时也多$$1$$条鱼．这三个人至少钓到条鱼．,"[""$$25$$""]",当丙平分后，每份$$1$$条鱼时，丙平分前有$$1\times 3+1=4$$（条）鱼；那么乙平分后$$2$$份是$$4$$条鱼，$$1$$份$$2$$条鱼，乙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$2$$条鱼时，丙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$3$$条鱼时，可列表如下：一份一份一份剩余丙$$3$$$$3$$$$3$$$$1$$乙$$5$$$$5$$$$5$$$$1$$甲$$8$$$$8$$$$8$$$$1$$原来至少$$25$$所以原来至少有$$25$$条鱼．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6273,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],运动会上三年级一班有男生$$10$$人参加，女生$$8$$人参加，已知男生平均得分是$$14$$分，一班所有参赛学生的平均得分是$$10$$分，女生的平均得分为分．,"[""$$5$$""]",平均数$$=$$总数$$\div $$总份数．男生总得分：$$10\times 14=140$$（分），全班的总分：$$18\times 10=180$$（分），女生总分：$$180-140=40$$（分），再求女生的平均分：$$40\div 8=5$$（分）．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6375,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],三个数的平均数是$$120$$，加上一个数后，四个数的平均数变为$$150$$，新加上的数是多少？,"[""C""]",三个数的和为$$120\times 3=360$$，四个数的和为$$150\times 4=600$$，那么加上的这个数是$$600-360=240$$．,单选,"{""A"": ""$$135$$"", ""B"": ""$$200$$"", ""C"": ""$$240$$"", ""D"": ""$$270$$""}","[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6376,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],一次考试，男生平均分比总平均分低$$3$$分，女生平均分比男生平均分高$$4$$分，男生总分为$$1232$$分，女生总分为$$3888$$分，那么女生有人．,"[""$$48$$""]",$$\left( 3888\div 3-1232 \right)\div 4\times 3=48$$（人）．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6377,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],某校有$$100$$名学生参加数学竞赛，平均分是$$63$$分，其中参赛男同学的平均分是$$60$$分，女同学平均分是$$70$$分，那么该校参赛男同学比女同学多人．,"[""$$40$$""]","解法一：
设男生有$$\text{a}$$人，女生有$$\text{b}$$人，则有： $$\begin{cases}a+b=100 \\ 60a+70b=6300 \end{cases}\Rightarrow \begin{cases}a=70 \\ b=30 \end{cases}\Rightarrow a-b=40$$
解法二：
男同学与总平均分之差是$$3$$，女同学与总平均分之差是$$7$$，那么男同学的人数是$$7$$份，女同学的人数是$$3$$份，那么相差$$100\div (7+3)\times (7-3)=40$$（人）．",填空,{},"[""拓展思维----应用题模块----列方程解应用题----多元一次方程解应用题----整数系数二元一次方程组解应用题"", ""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6379,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],若干名小朋友在计算自己的身高，如果艾迪长高$$10\rm cm$$，其他人不变，则他们的平均身高会提升$$2\rm cm$$，那么一共有名小朋友．,"[""$$5$$""]",身高总共增加$$10\rm cm$$，平均每人增高$$2\rm cm$$，所以应该有$$10\div 2=5$$（名）．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6380,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],艾迪参加了若干次考试，在最后一次考试时他发现：如果这次考试得$$97$$分，那么他的平均分是$$90$$分；如果这次考试得$$71$$分，那么他的平均分数是$$88$$分．艾迪一共参加了次考试．,"[""$$13$$""]",这次考试得$$97$$分和$$71$$分，导致总和相差：$$97-71=26$$分，而平均分相差：$$90-88=2$$分，所以艾迪一共参加了：$$26\div 2=13$$次考试．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6655,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙两个班一起去植树，甲班有$$6$$组、乙班有$$4$$组．已知甲班平均每组植树$$9$$棵，两个班一起平均每组植树为$$7$$棵．（1）甲班一共植树棵．（2）两个班一共植树棵．（3）乙班一共植树棵．（4）乙班平均每组植树棵．,"[""$$54$$"", ""$$70$$"", ""$$16$$"", ""$$4$$""]",（1）总数$$=$$平均数$$\times $$总份数，$$6\times 9=54$$（棵）．（2）总数$$=$$平均数$$\times $$总份数，$$(6+4)\times 7=70$$（棵）．（3）$$70-54=16$$（棵）．（4）平均数$$=$$总数$$\div $$总份数．$$16\div 4=4$$（棵）．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,6864,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],运动会上三年级一班有男生$$10$$人参加，女生$$8$$人参加，已知男生平均得分是$$14$$分，一班所有参赛学生的平均得分是$$10$$分，女生的平均得分是分．,"[""$$5$$""]",平均数$$=$$总数$$\div $$总份数．男生总得分：$$10\times 14=140$$（分），全班的总分：$$18\times 10=180$$（分），女生总分：$$180-140=40$$（分），再求女生的平均分：$$40\div 8=5$$（分）．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,7076,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙两个班一起去植树，甲班有$$6$$组、乙班有$$4$$组．已知甲班平均每组植树$$9$$棵，两个班一起平均每组植树为$$7$$棵．（1）甲班一共植树棵.（2）两个班一共植树棵．（3）乙班一共植树棵．（4）乙班平均每组植树棵．,"[""$$54$$"", ""$$70$$"", ""$$16$$"", ""$$4$$""]",总数$$=$$平均数$$\times $$总份数，$$6\times 9=54$$（棵）．总数$$=$$平均数$$\times $$总份数，$$(6+4)\times 7=70$$（棵）．$$70-54=16$$（棵）．平均数$$=$$总数$$\div $$总份数．$$16\div 4=4$$（棵）．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,7134,"[""知识点----应用题模块----平均数问题----综合题----综合题普通型"", ""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三人一起去钓鱼，他们将钓得的鱼放在一个鱼篓中，就在原地躺下休息，结果都睡着了．甲先醒来，他将鱼篓中的鱼平均分成$$3$$份，发现还多$$1$$条，就将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．乙随后醒来，他将鱼篓中现有的鱼平均分成$$3$$份，发现还多$$1$$条，也将多的这条鱼扔回河中，拿着其中的$$1$$份鱼回家了．丙最后醒来，他也将鱼篓中的鱼平均分成$$3$$份，这时也多$$1$$条鱼．这三个人至少钓到条鱼．,"[""$$25$$""]",当丙平分后，每份$$1$$条鱼时，丙平分前有$$1\times 3+1=4$$（条）鱼；那么乙平分后$$2$$份是$$4$$条鱼，$$1$$份$$2$$条鱼，乙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾；当丙平分后，每份$$2$$条鱼时，丙平分前有$$2\times 3+1=7$$（条）鱼，为奇数，矛盾； 当丙平分后，每份$$3$$条鱼时，可列表如下：一份一份一份剩余丙$$3$$$$3$$$$3$$$$1$$乙$$5$$$$5$$$$5$$$$1$$甲$$8$$$$8$$$$8$$$$1$$原来至少$$25$$所以原来至少有$$25$$条鱼．,填空,{},"[""知识点----应用题模块----平均数问题----综合题----综合题普通型"", ""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,7235,"[""知识点----应用题模块----平均数问题----综合题----综合题普通型"", ""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]","[""analysis_7235-image_0""]",四年级一班有$$6$$名女学生，她们的平均身高是$$140$$厘米．如果她们当中有$$1$$人离开，剩下$$5$$人的平均身高就变成$$135$$厘米．请问：离开的那个女生身高是厘米．,"[""$$165$$""]",方法一：$$6$$个女生的平均身高是$$140$$厘米，那么她们的总身高就是$$140\times 6=840$$厘米．一个女生离开之后，余下$$5$$个人的平均身高是$$135$$厘米，那么总身高就是$$135\times 5=675$$厘米．又知两次总身高相差的就是离开的女生的身高，因此离开的女生的身高是$$840-675=165$$厘米．方法二：另外$$5$$个人的平均身高是$$135$$厘米，又不必考虑她们每个人的身高．不妨设她们的身高都是$$135$$厘米，如图所示： analysis_7235-image_0 由于一个女生的离开而使总平均身高下降$$5$$厘米，如果离开的女生又回来了，那么把她的身高超过$$140$$厘米的部分补给另外$$5$$个人，就能使另外$$5$$个人的身高从$$135$$厘米变成$$140$$厘米，这$$5$$个人的总身高一共提高了$$\left( 140-135 \right)\times 5=25$$厘米，因此离开的那个女生的身高比$$6$$个人的平均身高多$$25$$厘米，即$$140+25=165$$厘米．,填空,{},"[""知识点----应用题模块----平均数问题----综合题----综合题普通型"", ""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,7316,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三个班的人数分别为$$45$$、$$57$$、$$54$$．已知甲班的平均分为$$92$$分，乙班的平均分为$$90$$分，三个班的总平均分为$$93$$分，丙班的平均分是分．,"[""$$97$$""]",丙班总分为：$$93\times (45+57+54)-92\times 45-90\times 57=5238$$分；则丙班的平均分为：$$5238\div 54=97$$分．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,7413,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙两个数的和是$$620$$，如果再加上丙数，三个数的平均数比甲、乙两个数的平均数多$$9$$，丙数是．,"[""$$337$$""]",甲乙的平均数是$$620\div 2=310$$，那么甲、乙、丙三数的平均数是$$310+9=319$$，那么丙是$$319\times 3-620=337$$．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
149,综合题普通型,7576,"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]",[],甲、乙、丙三个班的人数分别为$$45$$、$$57$$、$$54$$．已知甲班的平均分为$$92$$分，乙班的平均分为$$90$$分，三个班的总平均分为$$93$$分，丙班的平均分是分．,"[""$$97$$""]",丙班总分为：$$93\times (45+57+54)-92\times 45-90\times 57=5238$$分；则丙班的平均分为：$$5238\div 54=97$$分．,填空,{},"[""拓展思维----应用题模块----平均数问题----综合题----综合题普通型""]"
118,除法竖式谜,203,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_203-image_0""]","图中是个残缺的除法竖式，这个竖式中的被除数是（ ）．
 question_203-image_0","[""A""]",余数为$$8$$，那么除数肯定是$$9$$，依次往下填，可以得出被除数为$$1133$$．,单选,"{""A"": ""$$1133$$"", ""B"": ""$$1223$$"", ""C"": ""$$1134$$"", ""D"": ""$$1125$$""}","[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,207,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_207-image_0""]","在下面除法竖式的□中填入适当的数，使竖式成立，其中被除数是．
 question_207-image_0","[""$$153$$""]",尾数分析法，商只能是$$9$$，被除数是$$17\times 9=153$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,211,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_211-image_0""]","在下面的“$$\square $$”内填上适当的数字，使得竖式成立，被除数是．
 question_211-image_0","[""$$936$$""]",商的个位乘除数是个三位数，商的十位乘除数是个两位数，所以商的十位只能是$$1$$，被除数为$$78\times 12=936$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,719,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_719-image_0""]",如图，在图中的空格内填入合适的数字，使除法竖式成立，那么算式中被除数是． question_719-image_0,"[""$$595$$""]",商的十位$$8$$乘除数是$$\overline{5\square }$$，所以除数为$$7$$，商的个位乘除数$$7$$是$$\overline{3\square }$$，所以商的个位是$$5$$，原式为$$595\div 7=85$$，被除数是$$595$$．$$8\times \square =\overline{5\square }$$，可以推出除数为$$7$$，商的个位$$\times 7=\overline{3\square }$$，可知，商为$$85$$，所以$$595\div 7=85$$，被除数是$$595$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,744,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]",[],"在下面除法竖式的“$$\square$$”中填入适当的数，使竖式成立，被除数是．
 7 3  2   9 0","[""$$259$$""]",尾数分析法，除数是$$37$$，被除数是$$37\times 7=259$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,747,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_747-image_0""]","在图中空格处填入合适的数字，使除法竖式成立，这个除法竖式的被除数是．
 question_747-image_0","[""$$696$$""]",商的十位数字、个位数字与$$7$$相乘后个位都是$$3$$，则商的十位数字、个位数字都是$$9$$；综上商为$$99$$，结合除数与余数易得被除数为$$99\times 7+3=696$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,1508,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]",[],"在下图的数字谜中，被除数为．
22




□
□


□
□
□


6
□



□
□
2


□
□
□




0","[""$$792$$""]",第一个乘积用首位分析，第二个乘积用末位分析，确定商为$$36$$，$$36\times 22=792$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,1509,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_1509-image_0""]","如图，在图中的方框内填入合适的数字，使除法竖式成立．那么所得到的商是．
 question_1509-image_0","[""$$288$$""]",根据第$$5$$行，$$8\times \square =5\square $$，可以确定除数是$$7$$，那么有第$$3$$行：$$7\times \square =\square 4$$，可以确定商的百位是$$2$$，依次可以确定商的个位是$$8$$，所以商是$$288$$，这个除法算式是$$2016\div 7=288$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,2156,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""analysis_2156-image_0"", ""question_2156-image_0""]",下图是一个残缺的除法竖式，这个算式中的被除数是. question_2156-image_0,"[""$$11087$$""]",从整个算式的余数为$$98$$可以推断．除数一定大于$$98$$，且为两位数，所以除数只能是$$99$$．再从除数与商的各位数字乘积均为两位数可以看出，商的各位数字只能全部为$$1$$．算式可表示如下： analysis_2156-image_0,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,2157,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_2157-image_0""]",如图，在图中的空格内填入合适的数字，使除法竖式成立．那么除数是. question_2157-image_0,"[""$$73$$""]",位数分析，商的个位只能是$$1$$，则除数十位为$$7$$；个位分析，除数的个位只能是$$3$$或者$$8$$，若为$$8$$，后面的差不可能是$$\overline{7\square }$$，因此只能是$$1534\div 73=21\cdots \cdots 1$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,3101,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_3101-image_0""]","在除法竖式的$$\square$$中填入适当的数，使竖式成立，被除数是．
 question_3101-image_0","[""$$7373$$""]","首先，商的十位必然为$$0$$．继续分析，除数为$$7$$$$\square$$，乘以商的百位和个位后得到的都依然是一个两位数，
因此商的百位和个位应均为$$1$$，从而除数应为$$73$$．算式为$$7373\div 73=101$$．",填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,5540,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_5540-image_0""]",在下图的方格内填入适当的数字，使下列除法竖式成立，除数是. question_5540-image_0,"[""$$87$$""]",除数$$\times 9=783$$，那么除数是$$783\div 9=87$$．原式即为$$6003\div 87=69$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,5541,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""analysis_5541-image_0"", ""question_5541-image_0""]",下图是一个残缺的除法竖式，这个算式中的被除数是. question_5541-image_0,"[""$$11087$$""]",从整个算式的余数为$$98$$可以推断．除数一定大于$$98$$，且为两位数，所以除数只能是$$99$$．再从除数与商的各位数字乘积均为两位数可以看出，商的各位数字只能全部为$$1$$．算式可表示如下： analysis_5541-image_0,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,5842,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""question_5842-image_0""]",在下图的方格内填入适当的数字，使下列除法竖式成立，除数是. question_5842-image_0,"[""$$29$$""]",除数$$\times 8=232$$，那么除数是$$232\div 8=29$$．原式即为$$2465\div 29=85$$．,填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
118,除法竖式谜,6078,"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]","[""analysis_6078-image_0"", ""question_6078-image_0""]","在右图中竖式除法中，被除数为．
 question_6078-image_0","[""$$20952$$""]","前$$4$$个突破口见图示：
 analysis_6078-image_0 
突破口5：$$\overline{10\square }\times 9=\overline{9\square 2}\Rightarrow 108\times 9=972$$；由$$\overline{101\square }-972$$的差可知商的个位为$$3$$或$$4$$，经尝试，结果为：$$20952=108\times 194．$$",填空,{},"[""拓展思维----组合模块----数字谜----竖式数字谜----除法竖式谜""]"
